FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE,cluster
2117003,0,0.20599329,23.401012,18.513836,18.513836,0,1,1,0,0,1,0,2,0
2117004,0,52.056267,14.38906,34.805748,45.815956,0,0,1,0,0,1,1,1,4
2117005,0,16.567926,30.169949,30.169949,30.169949,0,0,0,0,0,0,0,1,6
2117006,0,21.025829,35.680542,35.680542,35.680542,0,0,1,0,0,1,1,2,4
2117007,0,60.811031,64.008965,65.700981,65.700981,0,0,1,0,0,1,1,1,4
2201001,0,0.0053033046,7.0224853,10.595219,10.595219,0,0,1,1,1,0,0,1,1
2201002,0,2.8763623,2.8763623,2.8763623,0.19412857,0,0,1,1,1,0,0,1,1
2201003,0,3.2930276,0.1605158,8.8921556,3.3062799,0,0,1,1,1,0,0,1,1
2201004,0,0.34116209,0.34116209,0.34116209,0.34116209,1,0,1,0,0,1,1,3,4
2201005,0,0.30025586,0.30025586,0.30025586,0.30025586,0,0,1,1,1,0,0,1,1
2202001,0,0.42664826,0.42664826,13.545251,0.42664826,1,0,1,1,1,0,0,2,1
2202002,0,3.1052098,3.1052098,19.050955,14.382132,0,0,0,0,0,0,0,1,6
2202003,0,7.7091875,7.7091875,14.887357,9.8087082,0,0,0,0,0,0,0,1,6
2203001,0,6.0572639,5.8090129,13.146902,6.0572639,0,0,0,0,0,0,0,1,6
2203002,0,2.813405,2.813405,7.4129353,2.813405,0,0,1,0,0,1,1,3,4
2203003,0,5.3887534,3.3963675,5.43156,7.6851978,0,0,0,0,0,0,0,1,6
2203004,0,0.6216867,1.2974778,3.3189471,1.2974778,0,0,0,0,0,0,0,1,6
2203005,0,3.9763188,3.9763188,4.0204339,3.9763188,0,0,0,0,0,0,0,1,6
2203006,0,5.5743527,5.7129636,5.7957797,5.7957797,0,0,0,0,0,0,0,2,6
2203007,0,1.9167173,1.9167173,1.9167173,1.9167173,0,0,0,0,0,0,0,1,6
2203008,0,3.2415903,3.2415903,6.6664557,6.5909171,0,0,0,0,0,0,0,1,6
2203009,0,3.8395638,3.8395638,4.3891873,5.9417734,0,0,0,0,0,0,0,1,6
2203010,0,2.6780753,6.6931944,10.197138,7.5731325,0,0,0,0,0,0,0,1,6
2204001,0,1.7670567,4.6551766,1.7670567,6.1050324,0,0,1,0,0,1,1,1,4
2204002,0,0.62520665,0.62520665,0.62520665,0.62520665,0,0,1,1,1,0,0,2,1
2204003,0,1.4229519,1.4229519,1.4229519,1.4229519,0,0,0,0,0,0,0,1,6
2205001,0,0.42142189,0.42142189,0.42142189,0.42142189,0,0,1,1,1,0,0,2,1
2205002,0,0.34536371,0.34536371,0.34536371,0.34536371,0,0,1,1,1,0,0,3,1
2205003,0,0.13837683,0.13837683,3.4186592,3.4186592,0,0,1,1,1,0,0,1,1
2205004,0,1.3520498,1.3520498,3.6125522,3.7800958,0,0,1,0,0,1,1,1,4
2205005,0,2.7235563,0.22613087,7.7581234,7.7581234,0,0,0,0,0,0,0,1,6
2205006,0,1.1439061,2.1400948,6.5813165,6.5813165,0,0,0,0,0,0,0,1,6
2205007,0,0.66508543,2.9623256,6.0371723,6.0371723,0,0,1,1,1,0,0,1,1
2205008,0,0.0058356291,0.0058356291,5.7470536,6.231411,0,0,0,0,0,0,0,1,6
2205009,0,0.0040021022,0.0040021022,0.0040021022,6.3587408,0,0,0,0,0,0,0,1,6
2205010,0,2.3330142,2.8437188,4.9550629,5.024817,0,0,0,0,0,0,0,1,6
2205011,0,1.9278849,2.8993778,4.2487764,4.6406941,0,0,1,1,1,0,0,1,1
2205012,0,0.31863105,0.19474894,0.31863105,1.4650394,0,0,0,0,0,0,0,1,6
2206001,0,0.27477792,0.27477792,3.1873603,3.1873603,0,0,0,0,0,0,0,1,6
2206002,0,0.39925042,0.058777299,0.39925042,0.39925042,0,0,0,0,0,0,0,2,6
2206003,0,1.014407,2.3696165,6.6806087,6.6806087,0,0,1,1,1,0,0,2,1
2206004,0,1.3238922,1.3238922,5.5182576,5.5182576,0,0,0,0,0,0,0,1,6
2207001,0,0.31404909,0.31404909,0.31404909,6.2346368,0,0,0,0,0,0,0,1,6
2207002,0,0.055290472,0.055290472,0.055290472,3.7416103,0,0,0,0,0,0,0,1,6
2207003,0,4.3856783,1.2236073,4.3856783,4.3153977,0,0,0,0,0,0,0,1,6
2207004,0,0.10096171,0.10096171,0.10096171,0.10096171,0,0,0,0,0,0,0,1,6
2207005,0,7.0645981,1.1969855,6.440958,7.4154248,0,0,0,0,0,0,0,1,6
2207006,0,0.54303294,0.54303294,0.54303294,0.54303294,0,0,1,0,0,1,1,3,4
2208001,0,0.54834992,0.54834992,5.2188983,0.54834992,0,0,1,0,0,1,1,3,4
2208002,0,1.6001288,0.2777611,2.8846545,2.8846545,0,0,1,1,1,0,0,2,1
2208003,0,0.10278453,0.10278453,0.10278453,3.7624226,0,0,0,0,0,0,0,1,6
2208004,0,1.0706398,1.0706398,5.3759193,1.0706398,0,0,1,1,1,0,0,1,1
2208005,0,1.8601186,1.1756376,2.1482191,2.1482191,0,0,0,0,0,0,0,1,6
2208006,0,1.6226898,1.6226898,3.2991481,3.5905845,0,0,0,0,0,0,0,1,6
2208007,0,0.65280503,0.65280503,0.65280503,0.65280503,0,0,0,0,0,0,0,1,6
2208008,0,1.2569433,1.2569433,2.2044358,2.888005,0,0,0,0,0,0,0,1,6
2208009,0,0.70046091,0.70046091,5.1027918,0.70046091,0,0,0,0,0,0,0,1,6
2208010,0,0.0051314509,3.1945269,3.1945269,3.7108669,0,0,0,0,0,0,0,1,6
2209001,0,1.9565798,1.9565798,2.8139939,1.9565798,0,0,1,1,1,0,0,1,1
2209002,0,3.2118056,3.2118056,4.8899155,3.2118056,0,0,0,0,0,0,0,1,6
2209003,0,3.0502877,3.0502877,7.0348725,3.0502877,0,0,0,0,0,0,0,1,6
2209004,0,3.8811445,4.003839,5.9078808,4.6573677,0,0,0,0,0,0,0,1,6
2209005,0,0.85113841,2.5898006,4.9002252,4.9002252,0,0,0,0,0,0,0,2,6
2209006,0,1.6304926,1.6304926,5.819653,3.9986937,0,0,0,0,0,0,0,1,6
2209007,0,4.3881421,4.3881421,7.9784083,6.9175,0,0,1,0,0,1,1,1,4
2209008,0,2.6725881,0.37693137,9.3383675,8.4071846,0,0,1,0,0,1,1,1,4
2209009,0,2.9874132,1.8088518,6.6326027,5.9749789,0,0,1,0,0,1,1,1,4
2209010,0,1.9819582,2.4232574,6.4244943,3.7442331,0,0,0,0,0,0,0,1,6
2209011,0,0.48106986,0.48106986,8.636961,5.6105099,0,0,1,1,1,0,0,2,1
2209012,0,1.864705,1.864705,12.936741,7.7280941,0,0,1,1,1,0,0,1,1
2209013,0,5.3726635,6.3060765,2.3767309,14.31105,0,0,1,1,1,0,0,1,1
2209014,0,0.33290818,0.33290818,10.137403,13.599279,0,0,1,0,0,1,1,3,4
2209015,0,3.8060918,4.8760352,3.8060918,5.5674243,0,0,0,0,0,0,0,1,6
2210001,0,3.2339966,3.2339966,8.1297283,8.1297283,0,0,1,1,1,0,0,1,1
2210002,0,0.34323141,0.34323141,14.971464,0.34323141,1,0,1,1,1,0,0,2,1
2210003,0,3.7670248,10.988916,16.369236,11.726912,0,0,0,0,0,0,0,1,6
2210004,0,4.3789611,4.3789611,20.777323,12.307242,0,0,1,1,1,0,0,1,1
2210005,0,8.5691795,7.1500058,18.880663,14.296995,0,0,0,0,0,0,0,1,6
2210006,0,2.9446411,2.9511626,10.765839,5.9204488,0,0,0,0,0,0,0,1,6
2211001,0,3.6691394,0.75734472,20.386339,7.6196446,0,0,1,1,1,0,0,2,1
2211002,0,7.3929944,2.9803774,24.030903,14.758966,0,0,1,1,1,0,0,1,1
2211003,0,0.0040027048,1.6196668,13.925982,8.2567329,0,0,1,1,1,0,0,2,1
2211004,0,0.0041088313,0.0041088313,15.793459,15.233099,0,0,0,0,0,0,0,1,6
2211005,0,3.6559596,3.6559596,11.597572,9.9017553,0,0,0,0,0,0,0,1,6
2211006,0,1.3921028,1.3921028,6.8154716,4.9573793,0,0,0,0,0,0,0,1,6
2211007,0,0.78999877,0.78999877,5.5036492,3.3472099,0,0,1,1,1,0,0,1,1
2211008,0,1.5734721,1.5734721,7.3783593,6.1556616,0,0,0,0,0,0,0,2,6
2211009,0,1.3232862,1.3232862,6.5549297,5.9839754,0,0,1,1,1,0,0,1,1
2211010,0,3.2163844,1.3837487,3.2163844,5.3283415,0,0,0,0,0,0,0,1,6
2211011,0,5.2436509,0.0025644621,6.35497,8.2032681,0,0,0,0,0,0,0,1,6
2211012,0,0.63666171,1.1773245,3.7317798,3.4909077,0,0,1,1,1,0,0,3,1
2211013,0,1.1038789,1.1038789,7.0823188,6.579215,0,0,0,0,0,0,0,1,6
2211014,0,6.6767278,14.226305,20.378788,20.292465,0,0,0,0,0,0,0,1,6
2212001,0,0.83134556,5.3964267,11.779357,11.286165,0,0,1,1,1,0,0,2,1
2212002,0,11.784569,1.5692608,33.321716,19.279093,0,0,1,1,1,0,0,1,1
2212003,0,1.4056137,1.4056137,16.264826,2.0689104,0,0,1,1,1,0,0,1,1
2212004,0,0.37621331,0.37621331,6.5795541,6.5795541,0,0,1,1,1,0,0,3,1
2212005,0,22.065912,24.476452,33.510792,33.510792,0,0,1,1,1,0,0,1,1
2212006,0,0.31475633,8.8302307,15.174054,17.016813,0,0,0,0,0,0,0,1,6
2213001,0,4.3015933,5.4341812,18.477697,18.477697,0,0,1,0,0,1,1,1,4
2213002,0,4.0410213,8.9674435,23.280186,23.280186,0,0,0,0,0,0,0,1,6
2213003,0,10.039929,0.4612464,22.401709,22.401709,0,0,0,0,0,0,0,1,6
2213004,0,10.331744,0.98082614,23.071064,23.071064,0,0,0,0,0,0,0,1,6
2213005,0,1.7686676,9.5694504,13.997728,13.997728,0,0,0,0,0,0,0,2,6
2214001,0,8.3187628,8.9525166,12.104286,12.104286,0,0,0,0,0,0,0,2,6
2214002,0,1.8007909,10.223723,10.609906,11.05433,0,0,0,0,0,0,0,2,6
2214003,0,3.1819794,12.383887,14.819794,15.207711,0,0,0,0,0,0,0,2,6
2214004,0,0.68176162,4.1344481,9.2026739,4.1344481,0,0,0,0,0,0,0,1,6
2214005,0,2.6381745,2.6381745,7.0130711,2.6381745,0,0,0,0,0,0,0,1,6
2214006,0,0.98505569,0.98505569,0.98505569,0.98505569,0,0,0,0,0,0,0,1,6
2214007,0,1.5978241,1.5978241,20.743462,13.707669,0,0,1,1,1,0,0,2,1
2214008,0,0.2102855,0.32144508,0.32372269,0.32372269,0,0,0,0,0,0,0,2,6
2214009,0,1.7708832,1.7708832,17.974014,17.974014,0,0,1,1,1,0,0,2,1
2214010,0,1.9468958,10.191576,11.686882,11.686882,0,0,0,0,0,0,0,1,6
2214011,0,0.92751664,11.437263,14.04823,14.04823,0,0,0,0,0,0,0,1,6
2214012,0,0.45685101,11.178535,13.663796,13.663796,0,0,0,0,0,0,0,1,6
2214013,0,4.9297051,6.5366569,18.535643,18.535643,0,0,1,1,1,0,0,2,1
2214014,0,7.6508174,6.5879021,20.63533,20.63533,0,0,0,0,0,0,0,1,6
2214015,0,8.5468807,1.9442292,20.545404,20.545404,0,0,0,0,0,0,0,1,6
2214016,0,0.83685458,4.5357327,6.2705951,6.2705951,0,0,0,0,0,0,0,1,6
2215001,0,0.024157768,0.45491725,0.45491725,0.45491725,1,0,1,1,1,0,0,3,1
2301001,0,0.3521378,0.3521378,7.0221443,10.19213,0,1,0,0,0,0,0,2,0
2301002,0,3.1650436,0.57809287,15.101613,14.880183,0,1,0,0,0,0,0,1,0
2301003,0,2.4577055,0.36439186,12.537091,12.469999,0,1,0,0,0,0,0,1,0
2301004,0,1.4357226,0.51335102,11.442938,11.172522,0,1,1,1,0,0,0,2,0
2301005,0,1.7439106,0.9274382,12.108735,11.771333,0,1,1,1,0,0,0,2,0
2301006,0,4.5100837,3.5799308,11.802192,13.878916,0,1,0,0,0,0,0,2,0
2301007,0,0.32201749,0.32201749,5.2204328,0.32201749,0,1,0,0,0,0,0,1,0
2301008,0,2.3676817,4.3369632,7.860549,4.6316013,0,1,0,0,0,0,0,1,0
2301009,0,3.2310925,3.9266744,8.4931698,6.7889948,0,1,0,0,0,0,0,2,0
2301010,0,5.0393353,4.2841663,6.4135108,5.4729881,0,1,0,0,0,0,0,1,0
2301011,0,4.4750042,4.4750042,2.933075,4.4750042,0,1,0,0,0,0,0,1,0
2301012,0,0.25967568,7.592833,12.116973,17.854702,0,1,0,0,0,0,0,1,0
2301013,0,4.2962122,3.9842749,9.0653172,15.97754,0,1,0,0,0,0,0,1,0
2301014,0,2.2927585,2.2927585,5.5047503,11.401175,0,1,0,0,0,0,0,1,0
2301015,0,3.1175048,3.1576419,21.724745,17.982115,0,1,0,0,0,0,0,1,0
2301016,0,0.78489643,3.6390181,4.1816859,7.3096995,1,1,0,0,0,0,0,3,2
2301017,0,2.3086545,2.3086545,2.3086545,10.147447,0,1,0,0,0,0,0,1,0
2301018,0,3.281199,0.36502612,5.5143394,12.106532,0,1,0,0,0,0,0,1,0
2301019,0,1.4283156,1.4283156,1.4283156,9.5749769,0,1,0,0,0,0,0,2,0
2301020,0,0.9962613,0.9962613,5.5878558,8.4471855,1,1,0,0,0,0,0,1,2
2301021,0,3.0234859,6.8658338,16.770298,14.441752,0,1,0,0,0,0,0,1,0
2301022,0,5.4145861,6.4203191,24.748075,11.867042,0,1,0,0,0,0,0,1,0
2302001,0,9.0510616,9.0510616,8.8955708,9.0510616,0,0,0,0,0,0,0,1,6
2302002,0,14.599487,5.85396,11.223191,22.779724,0,0,1,1,1,0,0,2,1
2302003,0,10.577381,8.3258152,8.4819784,22.661737,0,0,0,0,0,0,0,1,6
2302004,0,8.240696,8.240696,8.6866932,10.730168,0,0,0,0,0,0,0,2,6
2302005,0,5.832468,5.832468,2.9744108,5.832468,0,0,0,0,0,0,0,2,6
2302006,0,7.5208836,7.5208836,7.5208836,7.5208836,0,0,0,0,0,0,0,1,6
2302007,0,4.6203365,12.186523,4.0774889,12.186523,0,0,0,0,0,0,0,1,6
2302008,0,5.2354321,4.5928221,5.2354321,5.5285707,0,1,1,1,0,1,0,2,0
2302009,0,6.1041942,4.9569855,6.1041942,6.2745585,0,0,0,0,0,0,0,1,6
2302010,0,5.2691097,5.2691097,9.1278925,10.611768,0,0,0,0,0,0,0,1,6
2302011,0,18.33403,10.73591,7.2326846,10.73591,0,0,0,0,0,0,0,1,6
2302012,0,1.1851774,11.529874,5.5520024,12.668423,0,0,1,1,1,0,0,1,1
2302013,0,4.2751269,2.7541823,8.3832026,9.7792492,0,0,0,0,0,0,0,1,6
2302014,0,3.4510453,0.59019518,8.1734838,8.7472124,0,0,1,1,1,0,0,2,1
2302015,0,6.3578992,6.3578992,2.6318448,6.3578992,0,0,0,0,0,0,0,1,6
2302016,0,0.61154473,0.61154473,0.61154473,0.61154473,1,1,1,1,0,0,0,2,2
2302017,0,6.4884214,7.0935001,5.5922284,7.142118,0,0,1,1,1,0,0,3,1
2302018,0,12.051822,10.273508,7.3163972,18.666618,0,0,0,0,0,0,0,1,6
2303001,0,4.6103616,4.0133276,1.1044716,4.6103616,0,0,0,0,0,0,0,1,6
2303002,0,1.5324271,1.5324271,9.9288111,3.5923395,0,0,0,0,0,0,0,1,6
2303003,0,2.0234652,2.0234652,8.1296177,3.040863,0,0,0,0,0,0,0,1,6
2303004,0,7.5552263,0.52420139,3.1729901,0.52420139,0,0,0,0,0,0,0,2,6
2303005,0,13.480376,4.7955966,11.674191,4.7955966,0,0,0,0,0,0,0,1,6
2303006,0,0.14794256,0.14794256,11.659253,1.5073862,0,0,0,0,0,0,0,1,6
2303007,0,3.6092427,1.3180729,3.6092427,1.3180729,0,0,0,0,0,0,0,1,6
2303008,0,7.2976718,1.4674482,6.9840593,1.4674482,0,0,0,0,0,0,0,1,6
2303009,0,7.7534428,2.8379486,8.5348892,4.2788382,0,0,0,0,0,0,0,1,6
2303010,0,2.3652833,0.28559443,0.71388161,0.71388161,0,0,0,0,0,0,0,1,6
2303011,0,0.68239194,0.68239194,0.68239194,0.68239194,1,0,0,0,0,0,0,2,2
2304001,0,5.0385213,0.39377999,5.8028336,5.0385213,0,0,0,0,0,0,0,1,6
2304002,0,3.5354447,7.3450642,4.016264,6.8308516,0,0,0,0,0,0,0,2,6
2304003,0,0.45927015,0.45927015,5.4745269,0.45927015,0,1,1,1,0,0,0,2,0
2304004,0,2.1827085,2.1827085,6.5727711,3.2080395,0,0,0,0,0,0,0,1,6
2304005,0,2.0135605,2.4697664,2.0135605,8.8933868,0,0,0,0,0,0,0,1,6
2304006,0,0.16922259,4.5516353,7.697165,8.5184813,0,1,1,1,0,0,0,2,0
2304007,0,1.3685097,3.0975986,7.1267056,8.290267,0,0,1,0,0,1,1,1,4
2304008,0,4.9631948,3.7200084,5.1827664,9.4367867,0,0,0,0,0,0,0,1,6
2304009,0,3.5146389,3.5758975,7.3269739,8.7261095,0,1,1,1,0,0,0,2,0
2304010,0,2.2415376,2.2415376,6.4308219,4.6728654,1,1,1,1,0,0,0,2,2
2304011,0,1.9445169,1.9445169,6.8551188,5.2821269,1,1,1,0,0,1,0,3,2
2304012,0,0.36229131,0.36229131,5.7491107,0.36229131,1,1,0,0,0,0,0,2,2
2304013,0,0.44790277,0.44790277,6.1502452,0.44790277,0,0,0,0,0,0,0,2,6
2304014,0,1.1653756,1.1653756,6.457263,6.3674207,0,1,1,1,0,0,0,2,0
2304015,0,3.7723594,4.8743505,9.1800137,4.8743505,0,0,1,0,0,1,1,1,4
2304016,0,2.5025828,2.5025828,4.3117852,6.8603892,0,0,1,1,1,0,0,2,1
2304017,0,2.5662625,6.0580869,8.6405878,6.0580869,0,1,0,0,0,0,0,2,0
2304018,0,1.8893849,1.8893849,7.1756539,5.8282995,1,1,1,1,0,0,0,2,2
2304019,0,3.1913795,3.1913795,8.8790503,3.1913795,0,0,0,0,0,0,0,1,6
2305001,0,4.9595618,4.8012385,17.467379,8.3243389,0,1,0,0,0,0,0,1,0
2305002,0,0.77950883,0.77950883,11.927282,8.5502357,1,1,1,1,0,0,0,3,2
2305003,0,9.7625093,0.77748573,10.099243,9.5769014,0,1,1,1,0,0,0,2,0
2305004,0,5.6577129,5.6577129,11.15027,2.6557119,0,1,1,1,0,0,0,2,0
2305005,0,9.5734205,3.3638282,12.939267,7.5569539,0,1,0,0,0,0,0,2,0
2305006,0,9.111125,7.6790228,12.9896,3.2570832,0,1,1,1,0,0,0,1,0
2305007,0,5.2343326,3.4094479,7.1059289,7.9287877,0,1,0,0,0,0,0,1,0
2305008,0,3.5582488,3.5582488,6.5740323,9.6626244,0,1,0,0,0,0,0,2,0
2305009,0,3.0880659,3.6405196,6.9826221,4.1956949,0,1,1,1,0,0,0,2,0
2305010,0,5.7268057,0.23006271,17.382208,5.7268057,0,1,1,1,0,0,0,2,0
2305011,0,2.2614417,2.7009213,2.001862,4.5773525,0,1,1,1,0,0,0,2,0
2305012,0,2.5380983,2.5380983,2.5380983,5.7185278,0,1,1,1,0,0,0,2,0
2305013,0,5.3930469,3.5723133,13.701316,7.1943474,0,1,0,0,0,0,0,1,0
2305014,0,1.5690181,1.5690181,3.3804104,1.5690181,1,1,1,1,0,0,0,2,2
