FACILITY_ID,FACILITY_TYPE,URBAN,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,ON_GRID,ON_GRID_AVL,SOLAR_ONL,SOLAR_INC,DIESEL_ONL,DIESEL_INC
2112007,1,0,14,4,4,14,1,0,0,0,0,0
2112008,1,0,6,10,6,6,1,0,0,0,0,0
2112009,1,0,12,12,12,12,0,0,0,0,0,0
2112010,1,0,14,14,14,14,0,0,0,0,0,0
2112011,3,1,0,12,0,0,1,0,0,0,0,0
2112012,3,1,4,15,4,4,1,0,0,0,0,0
2113001,1,0,8,8,8,8,1,0,0,0,0,0
2113003,1,0,9,13,0,13,0,0,0,0,0,0
2113004,1,0,10,13,1,13,1,0,0,0,0,0
2113006,1,0,3,4,4,4,1,0,0,0,0,0
2113007,1,0,7,7,7,7,1,0,0,0,0,0
2113008,1,0,9,10,10,10,1,0,0,0,0,0
2113009,1,0,11,11,9,11,1,0,0,0,0,0
2113011,3,1,0,0,0,0,1,0,0,1,0,0
2113014,1,0,13,14,3,14,1,0,0,0,0,0
2113015,1,0,16,17,7,17,1,0,0,0,0,0
2114001,1,0,0,0,0,19,1,0,0,0,0,0
2114002,3,1,1,1,1,19,1,0,0,1,0,0
2114003,2,0,15,10,15,8,1,0,0,1,0,0
2114004,2,0,6,18,18,30,0,0,1,1,0,0
2114005,1,0,11,23,23,24,1,0,0,1,0,0
2114006,1,0,12,18,18,18,1,0,0,0,0,0
2114007,1,0,5,21,20,25,0,0,0,0,0,0
2115001,1,0,24,26,10,22,1,0,0,0,0,0
2115002,1,0,35,27,12,19,1,0,0,0,0,0
2115003,1,0,24,24,0,12,1,0,0,0,0,0
2115004,2,0,29,20,8,12,1,0,0,0,0,0
2115006,1,0,28,16,11,9,1,0,0,0,0,0
2115007,1,1,6,8,12,12,0,0,0,0,0,0
2115008,2,1,14,6,21,6,1,0,0,1,0,0
2115009,3,1,17,1,23,1,1,0,0,1,0,0
2115011,1,0,19,10,26,10,0,0,0,0,0,0
2115012,1,0,25,15,26,15,0,0,0,0,0,0
2115013,1,0,41,34,38,34,0,0,0,0,0,0
2115014,1,0,29,29,34,29,0,0,0,0,0,0
2116001,1,0,33,17,11,25,1,0,0,0,0,0
2116002,1,0,21,14,0,14,0,0,0,0,0,0
2116003,1,1,21,13,0,13,1,0,0,0,0,0
2116004,1,0,18,16,18,18,0,0,1,1,0,0
2116005,1,0,16,15,19,19,0,0,1,1,0,0
2116006,1,0,16,8,6,8,0,0,1,1,0,0
2116007,2,1,0,2,8,8,1,0,0,0,0,0
2116008,3,1,8,0,0,0,1,0,0,1,0,0
2117001,3,1,44,2,27,40,1,0,0,0,0,0
2117002,1,0,19,19,27,27,1,0,0,0,0,0
2117003,2,0,0,23,19,19,1,0,0,0,0,1
2117004,1,0,52,14,35,46,0,0,0,0,1,1
2117005,1,0,17,30,30,30,0,0,0,0,0,0
2117006,2,0,21,36,36,36,0,0,0,0,1,1
2117007,1,0,61,64,66,66,0,0,0,0,1,1
2201001,1,0,0,7,11,11,0,0,1,1,0,0
2201002,1,0,3,3,3,0,0,0,1,1,0,0
2201003,1,0,3,0,9,3,0,0,1,1,0,0
2201004,3,1,0,0,0,0,0,0,0,0,1,1
2201005,1,0,0,0,0,0,0,0,1,1,0,0
2202001,2,1,0,0,14,0,0,0,1,1,0,0
2202002,1,0,3,3,19,14,0,0,0,0,0,0
2202003,1,0,8,8,15,10,0,0,0,0,0,0
2203001,1,0,6,6,13,6,0,0,0,0,0,0
2203002,3,0,3,3,7,3,0,0,0,0,1,1
2203003,1,0,5,3,5,8,0,0,0,0,0,0
2203004,1,0,1,1,3,1,0,0,0,0,0,0
2203005,1,0,4,4,4,4,0,0,0,0,0,0
2203006,2,0,6,6,6,6,0,0,0,0,0,0
2203007,1,0,2,2,2,2,0,0,0,0,0,0
2203008,1,0,3,3,7,7,0,0,0,0,0,0
2203009,1,0,4,4,4,6,0,0,0,0,0,0
2203010,1,0,3,7,10,8,0,0,0,0,0,0
2204001,1,0,2,5,2,6,0,0,0,0,1,1
2204002,2,0,1,1,1,1,0,0,1,1,0,0
2204003,1,0,1,1,1,1,0,0,0,0,0,0
2205001,2,0,0,0,0,0,0,0,1,1,0,0
2205002,3,0,0,0,0,0,0,0,1,1,0,0
2205003,1,0,0,0,3,3,0,0,1,1,0,0
2205004,1,0,1,1,4,4,0,0,0,0,1,1
2205005,1,0,3,0,8,8,0,0,0,0,0,0
2205006,1,0,1,2,7,7,0,0,0,0,0,0
2205007,1,0,1,3,6,6,0,0,1,1,0,0
2205008,1,0,0,0,6,6,0,0,0,0,0,0
2205009,1,0,0,0,0,6,0,0,0,0,0,0
2205010,1,0,2,3,5,5,0,0,0,0,0,0
2205011,1,0,2,3,4,5,0,0,1,1,0,0
2205012,1,0,0,0,0,1,0,0,0,0,0,0
2206001,1,0,0,0,3,3,0,0,0,0,0,0
2206002,2,0,0,0,0,0,0,0,0,0,0,0
2206003,2,0,1,2,7,7,0,0,1,1,0,0
2206004,1,0,1,1,6,6,0,0,0,0,0,0
2207001,1,0,0,0,0,6,0,0,0,0,0,0
2207002,1,0,0,0,0,4,0,0,0,0,0,0
2207003,1,0,4,1,4,4,0,0,0,0,0,0
2207004,1,0,0,0,0,0,0,0,0,0,0,0
2207005,1,0,7,1,6,7,0,0,0,0,0,0
2207006,3,0,1,1,1,1,0,0,0,0,1,1
2208001,3,0,1,1,5,1,0,0,0,0,1,1
2208002,2,0,2,0,3,3,0,0,1,1,0,0
2208003,1,0,0,0,0,4,0,0,0,0,0,0
2208004,1,0,1,1,5,1,0,0,1,1,0,0
2208005,1,0,2,1,2,2,0,0,0,0,0,0
2208006,1,0,2,2,3,4,0,0,0,0,0,0
2208007,1,0,1,1,1,1,0,0,0,0,0,0
2208008,1,0,1,1,2,3,0,0,0,0,0,0
2208009,1,0,1,1,5,1,0,0,0,0,0,0
2208010,1,0,0,3,3,4,0,0,0,0,0,0
2209001,1,0,2,2,3,2,0,0,1,1,0,0
2209002,1,0,3,3,5,3,0,0,0,0,0,0
2209003,1,0,3,3,7,3,0,0,0,0,0,0
2209004,1,0,4,4,6,5,0,0,0,0,0,0
2209005,2,0,1,3,5,5,0,0,0,0,0,0
2209006,1,0,2,2,6,4,0,0,0,0,0,0
2209007,1,0,4,4,8,7,0,0,0,0,1,1
2209008,1,0,3,0,9,8,0,0,0,0,1,1
2209009,1,0,3,2,7,6,0,0,0,0,1,1
2209010,1,0,2,2,6,4,0,0,0,0,0,0
2209011,2,0,0,0,9,6,0,0,1,1,0,0
2209012,1,0,2,2,13,8,0,0,1,1,0,0
2209013,1,0,5,6,2,14,0,0,1,1,0,0
2209014,3,0,0,0,10,14,0,0,0,0,1,1
2209015,1,0,4,5,4,6,0,0,0,0,0,0
2210001,1,0,3,3,8,8,0,0,1,1,0,0
2210002,2,1,0,0,15,0,0,0,1,1,0,0
2210003,1,0,4,11,16,12,0,0,0,0,0,0
2210004,1,0,4,4,21,12,0,0,1,1,0,0
2210005,1,0,9,7,19,14,0,0,0,0,0,0
2210006,1,0,3,3,11,6,0,0,0,0,0,0
2211001,2,0,4,1,20,8,0,0,1,1,0,0
2211002,1,0,7,3,24,15,0,0,1,1,0,0
2211003,2,0,0,2,14,8,0,0,1,1,0,0
2211004,1,0,0,0,16,15,0,0,0,0,0,0
2211005,1,0,4,4,12,10,0,0,0,0,0,0
2211006,1,0,1,1,7,5,0,0,0,0,0,0
2211007,1,0,1,1,6,3,0,0,1,1,0,0
2211008,2,0,2,2,7,6,0,0,0,0,0,0
2211009,1,0,1,1,7,6,0,0,1,1,0,0
2211010,1,0,3,1,3,5,0,0,0,0,0,0
2211011,1,0,5,0,6,8,0,0,0,0,0,0
2211012,3,0,1,1,4,3,0,0,1,1,0,0
2211013,1,0,1,1,7,7,0,0,0,0,0,0
2211014,1,0,7,14,20,20,0,0,0,0,0,0
2212001,2,0,1,5,12,11,0,0,1,1,0,0
2212002,1,0,12,2,33,19,0,0,1,1,0,0
2212003,1,0,1,1,16,2,0,0,1,1,0,0
2212004,3,0,0,0,7,7,0,0,1,1,0,0
2212005,1,0,22,24,34,34,0,0,1,1,0,0
2212006,1,0,0,9,15,17,0,0,0,0,0,0
2213001,1,0,4,5,18,18,0,0,0,0,1,1
2213002,1,0,4,9,23,23,0,0,0,0,0,0
2213003,1,0,10,0,22,22,0,0,0,0,0,0
2213004,1,0,10,1,23,23,0,0,0,0,0,0
2213005,2,0,2,10,14,14,0,0,0,0,0,0
2214001,2,0,8,9,12,12,0,0,0,0,0,0
2214002,2,0,2,10,11,11,0,0,0,0,0,0
2214003,2,0,3,12,15,15,0,0,0,0,0,0
2214004,1,0,1,4,9,4,0,0,0,0,0,0
2214005,1,0,3,3,7,3,0,0,0,0,0,0
2214006,1,0,1,1,1,1,0,0,0,0,0,0
2214007,2,0,2,2,21,14,0,0,1,1,0,0
2214008,2,0,0,0,0,0,0,0,0,0,0,0
2214009,2,0,2,2,18,18,0,0,1,1,0,0
2214010,1,0,2,10,12,12,0,0,0,0,0,0
2214011,1,0,1,11,14,14,0,0,0,0,0,0
2214012,1,0,0,11,14,14,0,0,0,0,0,0
2214013,2,0,5,7,19,19,0,0,1,1,0,0
2214014,1,0,8,7,21,21,0,0,0,0,0,0
2214015,1,0,9,2,21,21,0,0,0,0,0,0
2214016,1,0,1,5,6,6,0,0,0,0,0,0
2215001,3,1,0,0,0,0,0,0,1,1,0,0
2301001,2,0,0,0,7,10,1,0,0,0,0,0
2301002,1,0,3,1,15,15,1,0,0,0,0,0
2301003,1,0,2,0,13,12,1,0,0,0,0,0
2301004,2,0,1,1,11,11,1,0,0,1,0,0
2301005,2,0,2,1,12,12,1,0,0,1,0,0
2301006,2,0,5,4,12,14,1,0,0,0,0,0
2301007,1,0,0,0,5,0,1,0,0,0,0,0
2301008,1,0,2,4,8,5,1,0,0,0,0,0
2301009,2,0,3,4,8,7,1,0,0,0,0,0
2301010,1,0,5,4,6,5,1,0,0,0,0,0
2301011,1,0,4,4,3,4,1,0,0,0,0,0
2301012,1,0,0,8,12,18,1,0,0,0,0,0
2301013,1,0,4,4,9,16,1,0,0,0,0,0
2301014,1,0,2,2,6,11,1,0,0,0,0,0
2301015,1,0,3,3,22,18,1,0,0,0,0,0
2301016,3,1,1,4,4,7,1,0,0,0,0,0
2301017,1,0,2,2,2,10,1,0,0,0,0,0
2301018,1,0,3,0,6,12,1,0,0,0,0,0
2301019,2,0,1,1,1,10,1,0,0,0,0,0
2301020,1,1,1,1,6,8,1,0,0,0,0,0
2301021,1,0,3,7,17,14,1,0,0,0,0,0
2301022,1,0,5,6,25,12,1,0,0,0,0,0
2302001,1,0,9,9,9,9,0,0,0,0,0,0
2302002,2,0,15,6,11,23,0,0,1,1,0,0
2302003,1,0,11,8,8,23,0,0,0,0,0,0
2302004,2,0,8,8,9,11,0,0,0,0,0,0
2302005,2,0,6,6,3,6,0,0,0,0,0,0
2302006,1,0,8,8,8,8,0,0,0,0,0,0
2302007,1,0,5,12,4,12,0,0,0,0,0,0
2302008,2,0,5,5,5,6,1,0,0,1,0,1
2302009,1,0,6,5,6,6,0,0,0,0,0,0
2302010,1,0,5,5,9,11,0,0,0,0,0,0
2302011,1,0,18,11,7,11,0,0,0,0,0,0
2302012,1,0,1,12,6,13,0,0,1,1,0,0
2302013,1,0,4,3,8,10,0,0,0,0,0,0
2302014,2,0,3,1,8,9,0,0,1,1,0,0
2302015,1,0,6,6,3,6,0,0,0,0,0,0
2302016,2,1,1,1,1,1,1,0,0,1,0,0
2302017,3,0,6,7,6,7,0,0,1,1,0,0
2302018,1,0,12,10,7,19,0,0,0,0,0,0
2303001,1,0,5,4,1,5,0,0,0,0,0,0
2303002,1,0,2,2,10,4,0,0,0,0,0,0
2303003,1,0,2,2,8,3,0,0,0,0,0,0
2303004,2,0,8,1,3,1,0,0,0,0,0,0
2303005,1,0,13,5,12,5,0,0,0,0,0,0
2303006,1,0,0,0,12,2,0,0,0,0,0,0
2303007,1,0,4,1,4,1,0,0,0,0,0,0
2303008,1,0,7,1,7,1,0,0,0,0,0,0
2303009,1,0,8,3,9,4,0,0,0,0,0,0
2303010,1,0,2,0,1,1,0,0,0,0,0,0
2303011,2,1,1,1,1,1,0,0,0,0,0,0
2304001,1,0,5,0,6,5,0,0,0,0,0,0
2304002,2,0,4,7,4,7,0,0,0,0,0,0
2304003,2,0,0,0,5,0,1,0,0,1,0,0
2304004,1,0,2,2,7,3,0,0,0,0,0,0
2304005,1,0,2,2,2,9,0,0,0,0,0,0
2304006,2,0,0,5,8,9,1,0,0,1,0,0
2304007,1,0,1,3,7,8,0,0,0,0,1,1
2304008,1,0,5,4,5,9,0,0,0,0,0,0
2304009,2,0,4,4,7,9,1,0,0,1,0,0
2304010,2,1,2,2,6,5,1,0,0,1,0,0
2304011,3,1,2,2,7,5,1,0,0,0,0,1
2304012,2,1,0,0,6,0,1,0,0,0,0,0
2304013,2,0,0,0,6,0,0,0,0,0,0,0
2304014,2,0,1,1,6,6,1,0,0,1,0,0
2304015,1,0,4,5,9,5,0,0,0,0,1,1
2304016,2,0,3,3,4,7,0,0,1,1,0,0
2304017,2,0,3,6,9,6,1,0,0,0,0,0
2304018,2,1,2,2,7,6,1,0,0,1,0,0
2304019,1,0,3,3,9,3,0,0,0,0,0,0
2305001,1,0,5,5,17,8,1,0,0,0,0,0
2305002,3,1,1,1,12,9,1,0,0,1,0,0
2305003,2,0,10,1,10,10,1,0,0,1,0,0
2305004,2,0,6,6,11,3,1,0,0,1,0,0
2305005,2,0,10,3,13,8,1,0,0,0,0,0
2305006,1,0,9,8,13,3,1,0,0,1,0,0
2305007,1,0,5,3,7,8,1,0,0,0,0,0
2305008,2,0,4,4,7,10,1,0,0,0,0,0
2305009,2,0,3,4,7,4,1,0,0,1,0,0
2305010,2,0,6,0,17,6,1,0,0,1,0,0
2305011,2,0,2,3,2,5,1,0,0,1,0,0
2305012,2,0,3,3,3,6,1,0,0,1,0,0
2305013,1,0,5,4,14,7,1,0,0,0,0,0
2305014,2,1,2,2,3,2,1,0,0,1,0,0
2305015,3,1,1,1,1,1,0,0,0,0,0,0
2305016,3,0,0,0,2,0,1,0,0,1,0,0
2306001,2,1,1,1,13,1,0,0,1,1,0,0
2306002,2,0,5,4,13,5,0,0,0,0,0,0
2306003,1,0,3,3,5,14,0,0,0,0,0,0
2306004,1,0,8,2,13,12,0,0,0,0,0,0
2306005,1,0,2,2,2,15,0,0,0,0,0,0
2306006,2,0,4,3,4,11,0,0,0,0,0,0
2307001,1,0,6,11,16,14,0,0,0,0,0,0
2307002,2,0,4,4,9,15,0,0,0,0,1,1
2307003,2,0,6,9,14,13,0,0,0,0,0,0
2307004,1,0,2,3,9,17,0,0,0,0,0,0
2307005,1,0,4,4,22,20,0,0,0,0,0,0
2307006,2,0,5,7,11,21,0,0,0,0,1,1
2307007,3,0,2,3,3,17,0,0,0,0,0,0
2307008,1,0,6,5,6,17,0,0,0,0,0,0
2307009,1,0,1,3,5,11,0,0,0,0,0,0
2307010,2,0,1,4,10,11,0,0,0,0,1,1
2307011,2,0,2,6,11,14,0,0,0,0,0,0
2307012,1,0,5,5,11,13,0,0,0,0,0,0
2307013,2,1,1,1,1,18,1,0,0,0,0,0
2307014,3,1,0,0,0,18,0,0,1,1,0,0
2307015,2,0,8,10,12,13,0,0,0,0,0,0
2307016,1,0,3,7,10,11,0,0,0,0,0,0
2307017,1,0,20,11,23,7,0,0,0,0,0,0
2308001,2,0,5,5,13,24,0,0,0,0,1,1
2308002,1,0,7,2,19,26,0,0,0,0,0,0
2308003,1,0,6,3,16,24,0,0,0,0,0,0
2308004,2,0,6,6,10,24,0,0,0,0,0,0
2308005,2,0,13,15,15,39,0,0,0,0,0,0
2308006,1,0,8,8,16,31,0,0,0,0,0,0
2308007,2,0,4,4,11,29,0,0,0,0,0,0
2308008,1,0,5,5,9,26,0,0,0,0,0,0
2308009,2,0,9,2,23,33,0,0,1,1,0,0
2308010,2,0,10,1,24,35,0,0,0,0,0,0
2308011,2,0,7,3,22,34,0,0,0,0,0,0
2308012,2,0,7,3,22,34,0,0,0,0,0,0
2308013,2,0,10,6,24,38,0,0,0,0,0,0
2308014,2,0,9,6,22,37,0,0,0,0,0,0
2308015,1,0,9,6,18,33,0,0,0,0,0,0
2308016,1,0,5,4,13,30,0,0,0,0,0,0
2308017,2,0,7,5,19,35,0,0,0,0,0,0
2308018,1,0,13,11,25,39,0,0,0,0,0,0
2308019,1,0,8,6,21,37,0,0,0,0,0,0
2308020,1,0,4,4,18,31,0,0,0,0,0,0
2308021,3,1,0,0,15,29,1,0,0,1,0,0
2308022,1,0,6,3,20,30,0,0,0,0,0,0
2309001,2,0,4,4,25,21,0,0,0,1,0,1
2309002,2,0,4,4,25,22,0,0,1,1,0,0
2309003,1,0,6,5,16,12,0,0,0,0,0,0
2309004,3,0,3,2,15,17,0,0,1,1,0,0
2309005,2,0,11,11,31,19,0,0,1,1,0,0
2309006,1,0,6,6,27,18,0,0,0,0,0,0
2309007,2,1,1,1,21,17,0,0,0,0,0,0
2309008,2,0,5,4,15,20,0,0,0,0,0,0
2309009,2,0,5,5,12,21,0,0,0,0,0,0
2309010,2,0,9,4,23,30,0,0,0,0,0,0
2309011,1,0,10,8,26,28,0,0,0,0,0,0
2309012,1,0,15,19,24,25,0,0,0,0,0,0
2309013,2,0,16,16,29,32,0,0,0,0,0,0
2309014,1,0,2,2,12,19,0,0,0,0,0,0
2309015,1,0,2,4,8,20,0,0,0,0,0,0
2309016,2,0,11,11,32,25,0,0,0,0,0,0
2309017,2,0,4,4,25,21,0,0,1,1,0,0
2309018,1,0,13,20,25,29,0,0,0,0,0,0
2309019,2,0,12,13,20,22,0,0,0,0,0,0
2309020,1,0,13,21,24,28,0,0,0,0,0,0
2310001,2,0,4,6,26,48,1,0,0,0,0,1
2310002,1,0,3,3,30,44,1,0,0,0,0,0
2310003,1,0,6,5,35,40,0,0,0,0,0,0
2310004,1,0,6,5,34,40,1,0,0,0,0,0
2310005,2,0,6,4,31,32,1,0,0,0,0,0
2310006,1,0,7,5,22,54,0,0,0,0,1,1
2310007,1,0,10,7,25,52,1,0,0,0,0,0
2310008,1,0,4,9,30,45,1,0,0,0,0,0
2310009,1,0,5,10,33,42,1,0,0,0,0,0
2310010,1,0,4,4,36,38,1,0,0,0,0,0
2310011,1,0,11,11,33,39,1,0,0,0,0,0
2310012,1,0,10,10,34,39,1,0,0,0,0,0
2310013,1,0,9,9,35,37,1,0,0,0,0,0
2310014,2,0,10,13,34,43,1,0,0,0,0,0
2310015,3,0,3,2,36,35,0,0,0,0,0,0
2310016,1,0,3,2,35,35,1,0,0,0,0,0
2310017,1,0,4,3,34,35,1,0,0,0,0,0
2310018,1,0,6,7,35,39,1,0,0,0,0,0
2310019,2,0,6,6,26,49,1,0,0,0,0,0
2310020,1,0,9,9,28,49,1,0,0,0,0,0
2310021,1,0,8,9,28,49,1,0,0,0,0,0
2310022,2,1,0,0,36,35,1,0,0,1,0,0
2310023,3,1,0,0,36,34,1,0,0,0,0,0
2311001,1,0,7,3,26,48,0,0,0,0,0,0
2311002,1,0,7,2,23,51,0,0,0,0,1,1
2311003,1,0,13,8,20,55,0,0,0,0,0,0
2311004,1,0,17,6,20,57,0,0,1,1,0,0
2311005,1,0,10,4,29,46,0,0,0,0,0,0
2311006,2,0,13,7,25,51,0,0,1,1,0,0
2311007,1,0,6,1,29,45,0,0,0,0,1,1
2311008,2,1,7,2,28,47,0,0,1,1,0,0
2312001,2,0,3,0,4,11,0,0,1,1,0,0
2312002,2,0,5,5,9,17,0,0,1,1,0,0
2312003,1,0,5,5,8,18,0,0,0,0,1,1
2312004,1,0,6,6,6,14,0,0,0,0,0,0
2312005,1,0,5,5,8,10,0,0,0,0,0,0
2312006,2,0,5,8,9,8,0,0,1,1,0,0
2312007,2,0,0,0,3,8,0,0,0,0,0,0
2312008,2,0,5,5,13,8,1,0,0,0,0,0
2312009,1,0,5,5,10,13,0,0,0,0,0,0
2312010,1,0,4,4,11,15,0,0,0,0,0,0
2312011,1,0,3,3,12,15,0,0,0,0,0,0
2312012,2,0,5,7,9,9,1,0,0,0,0,0
2312013,2,0,6,6,8,6,1,0,0,0,0,0
2312014,2,0,3,0,11,9,1,0,0,0,0,0
2312015,2,0,6,6,6,15,1,0,0,0,0,0
2313001,1,0,8,7,11,5,0,0,0,0,0,0
2313002,1,0,4,7,9,8,0,0,0,0,1,1
2313003,1,0,4,4,4,21,0,0,0,0,0,0
2313004,1,0,4,9,6,8,0,0,0,0,0,0
2313005,1,0,2,7,7,6,0,0,0,0,0,0
2313006,2,0,2,2,2,3,0,0,0,0,0,0
2313007,1,0,3,3,1,3,0,0,0,0,0,0
2313008,1,0,4,9,9,6,0,0,0,0,0,0
2313009,2,0,5,5,4,1,0,0,0,0,0,0
2313010,2,0,2,5,10,7,0,0,0,0,0,0
2313011,1,0,1,5,10,8,0,0,0,0,0,0
2313012,1,0,5,9,11,6,0,0,0,0,0,0
2313013,2,0,7,11,13,2,0,0,1,1,0,0
2313014,1,0,5,5,9,7,0,0,0,0,0,0
2314001,1,0,11,12,12,31,0,0,0,0,0,0
2314002,2,0,10,10,10,26,0,0,0,0,0,0
2314004,2,0,14,14,14,15,0,0,0,0,0,0
2314005,1,0,18,18,18,6,0,0,0,0,0,0
2314006,2,0,19,12,25,27,0,0,1,1,0,0
2314007,2,0,13,14,22,17,0,0,0,0,1,1
2314008,2,0,21,13,21,16,0,0,0,0,0,0
2314009,2,0,22,18,22,30,0,0,0,0,1,1
2314010,1,0,19,19,19,25,0,0,0,0,1,1
2314011,2,0,6,5,6,15,0,0,0,0,1,1
2314012,2,0,17,17,17,35,0,0,0,0,1,1
2314013,2,1,21,20,22,30,0,0,1,1,0,0
2314014,2,0,15,15,15,31,0,0,0,0,0,0
2315001,2,1,6,10,19,19,1,0,0,0,0,0
2315002,1,0,6,6,14,15,0,0,0,0,0,0
2315003,2,0,4,15,15,22,0,0,0,0,0,0
2315004,1,0,7,19,13,31,0,0,0,0,0,0
2315005,1,0,9,11,19,16,0,0,0,0,0,0
2315006,2,1,8,8,14,18,1,0,0,1,0,0
2315007,2,0,4,9,18,23,0,0,1,1,0,0
2315008,2,0,7,5,13,22,0,0,1,1,0,0
2315009,1,0,3,3,11,18,0,0,0,0,0,0
2316001,2,0,9,13,10,23,0,0,1,1,0,0
2316002,1,0,4,8,3,21,0,0,0,0,0,0
2316003,1,0,9,12,12,30,0,0,0,0,0,0
2316004,2,0,0,11,5,26,0,0,1,1,0,0
2316005,2,0,6,10,1,21,0,0,0,0,0,0
2316006,3,0,1,3,1,16,0,0,1,1,0,0
2316007,2,1,0,3,0,16,1,0,0,0,0,0
2316008,1,0,7,10,2,21,0,0,0,0,0,0
2316009,1,0,3,3,6,12,0,0,0,0,0,0
2316010,1,0,6,6,10,14,0,0,0,0,0,0
2316011,1,0,10,11,12,20,0,0,0,0,0,0
2316012,1,0,4,8,7,13,0,0,0,0,0,0
2316013,1,0,5,9,7,12,0,0,0,0,0,0
2316014,1,0,5,7,5,11,0,0,0,0,0,0
2401001,2,1,1,9,1,1,1,1,0,1,0,0
2401002,2,1,1,9,1,1,1,1,0,0,1,1
2401004,2,1,5,11,7,8,1,1,0,0,1,1
2401005,2,1,1,9,1,1,1,1,0,1,0,0
2401006,2,1,1,9,1,1,1,1,0,0,1,1
2402001,3,1,1,10,0,0,1,1,0,0,0,0
2402003,1,1,1,11,0,2,1,1,0,0,0,0
2402004,2,1,1,11,1,1,1,1,0,0,0,0
2402005,2,1,0,11,0,0,1,1,0,0,0,0
2402006,2,1,0,11,0,0,1,1,0,0,0,0
2402007,2,1,1,11,1,1,1,1,0,0,0,0
2402008,3,1,1,10,0,0,1,1,0,0,0,0
2403001,2,1,1,10,1,1,1,1,0,0,0,0
2403002,2,1,1,10,1,1,1,1,0,1,0,0
2403003,3,1,1,10,1,1,1,1,0,1,0,0
2403004,2,1,1,11,0,1,1,1,0,1,0,0
2403005,2,1,1,11,1,1,1,1,0,1,0,0
2404001,2,1,0,11,0,5,1,1,0,0,0,0
2404002,2,1,0,13,0,0,1,1,0,0,0,0
2404003,2,1,1,16,1,1,1,1,0,0,0,0
2404004,2,1,3,15,2,3,1,1,0,0,0,0
2404005,2,1,2,12,0,0,1,1,0,0,0,0
2404006,2,1,0,13,0,0,1,1,0,0,1,1
2404007,2,0,1,29,1,16,1,1,0,0,0,0
2404008,1,0,36,48,32,48,1,1,1,1,0,0
2404009,3,1,0,17,0,0,1,1,0,0,1,1
2404010,2,1,3,23,3,6,1,1,0,0,0,0
2405001,2,1,1,6,1,1,1,1,0,0,0,0
2405003,2,1,0,7,0,0,1,1,0,0,1,1
2405004,2,1,0,4,0,1,1,1,0,0,1,1
2405005,2,1,1,5,1,1,1,1,0,0,0,0
2405006,2,1,0,4,0,1,1,1,0,0,0,0
2405007,2,1,0,4,0,1,1,1,0,0,0,0
2406001,2,1,1,3,1,1,1,1,0,0,0,0
2406002,2,1,1,3,1,1,1,1,0,0,0,0
2407001,3,1,1,1,1,1,1,1,0,1,0,0
2407002,2,1,0,1,0,1,1,1,0,0,0,0
2407003,2,1,0,1,0,1,1,1,0,0,0,0
2407004,2,1,0,0,0,0,1,1,0,0,0,0
2407005,2,1,1,1,1,0,1,1,0,0,1,1
2408001,2,1,1,5,1,1,1,1,0,0,0,0
2408002,2,1,1,5,1,1,1,1,0,0,0,0
2408003,2,1,1,3,0,1,1,1,0,0,0,0
2408006,3,1,1,6,1,1,1,1,0,0,1,1
2408007,2,1,1,5,1,1,1,1,0,0,0,0
2408008,2,1,1,7,1,1,1,1,0,0,0,0
2408011,3,1,1,3,0,1,1,1,0,1,0,0
2408012,2,1,1,2,1,1,1,1,0,0,0,0
2501001,1,0,8,12,4,4,1,0,0,0,0,0
2501002,1,0,12,13,4,8,1,0,0,0,0,0
2501003,1,0,11,15,9,9,1,0,0,1,0,0
2501004,1,0,22,8,12,8,1,0,0,0,0,0
2501005,1,0,26,10,16,10,1,0,0,0,0,0
2501006,3,0,18,8,7,8,1,0,0,1,0,0
2501007,1,0,22,10,14,10,1,0,0,0,0,0
2502001,3,0,29,4,15,4,1,0,0,0,0,0
2502002,2,0,29,4,14,4,1,0,0,1,0,0
2502003,2,0,29,4,14,4,1,0,0,1,0,0
2502004,2,0,29,4,14,4,1,0,0,1,0,0
2502005,2,0,29,4,15,4,1,0,0,0,0,0
2502006,1,0,26,8,12,5,1,0,0,0,0,0
2502007,1,0,24,8,10,7,1,0,0,0,0,0
2502008,2,0,24,7,10,7,1,0,0,0,0,0
2502009,1,0,29,5,13,3,1,0,0,0,0,0
2502010,1,0,29,7,14,2,1,0,0,0,0,0
2502011,2,0,27,2,12,2,1,0,0,1,0,0
2502012,1,0,21,7,10,7,1,0,0,0,0,0
2502013,1,0,27,7,16,7,1,0,0,0,0,0
2502014,1,0,28,17,27,17,1,0,0,0,0,0
2502015,1,0,32,9,19,9,1,0,0,0,0,0
2502016,1,0,33,8,19,8,1,0,0,0,0,0
2502017,1,0,17,9,2,9,1,0,0,0,0,0
2502018,1,0,19,7,4,7,1,0,0,0,0,0
2502019,1,0,27,4,14,4,1,0,0,0,0,0
2502020,1,0,33,8,19,5,1,0,0,0,0,0
2502021,3,1,25,1,11,1,1,0,0,0,0,0
2502022,1,0,26,4,13,4,1,0,0,0,0,0
2503001,1,0,23,18,28,14,1,0,0,0,0,0
2503002,3,0,31,10,20,7,1,0,0,1,0,0
2503003,1,0,32,9,20,8,1,0,0,0,0,0
2503004,2,0,30,11,21,8,1,0,0,1,0,0
2503005,1,0,22,19,29,15,0,0,0,0,0,0
