FACILITY_ID;GOV;DISTRICT;FACILITY_TYPE;URBAN;MIN_AIR_2015;MIN_AIR_2016;MIN_GROUND_2015;MIN_GROUND_2016;ON_GRID;ON_GRID_AVL;SOLAR_ONL;SOLAR_INC;DIESEL_ONL;DIESEL_INC;cluster
1801017;Al-Hodaida;Az Zuhrah;1;0;9;4;20;24;0;0;0;0;0;0;6
1103004;Ibb;Ar Radmah;3;0;3;8;8;17;1;0;0;1;0;0;0
1729008;Hajjah;Hajjah;1;0;6;6;6;6;1;0;0;1;0;0;0
2708005;Al-Mahweet;Al Mahwait City;1;0;2;2;2;24;1;0;0;0;0;0;0
2110003;Shabwa;Nisab;1;0;18;18;18;38;1;0;0;0;0;0;0
2911012;Amran;Raydah;2;0;1;1;1;15;0;0;0;1;0;1;4
2703012;Al-Mahweet;Ar Rujum;1;0;6;11;11;33;0;0;0;0;0;0;6
1720012;Hajjah;Mabyan;2;0;5;8;8;8;0;0;0;0;0;0;6
2510002;Lahj;Al Qabbaytah;1;0;1;7;4;6;0;0;0;0;0;0;6
2915031;Amran;Amran;1;0;8;4;12;15;0;0;0;0;0;0;6
1814009;Al-Hodaida;Ad Durayhimi;1;0;0;13;9;16;0;0;0;0;0;0;6
2706013;Al-Mahweet;Hufash;1;0;17;7;17;34;0;0;0;0;0;0;6
1405001;Al-baida;Az Zahir;1;0;6;6;6;2;0;0;0;0;0;0;6
2001020;Dhamar;Al Hada;1;0;1;8;10;31;1;0;0;0;0;0;0
1807008;Al-Hodaida;Az Zaydiyah;1;0;10;10;10;47;0;0;0;0;0;0;6
2305007;Sana'a;Sanhan;1;0;5;3;7;8;1;0;0;0;0;0;0
2012002;Dhamar;Al Manar;1;0;11;13;13;13;1;0;0;0;0;0;0
2010012;Dhamar;Anss;1;0;10;6;10;10;1;0;0;0;0;0;0
1101018;Ibb;Al Qafr;1;0;5;15;5;11;1;0;0;0;0;0;0
2010019;Dhamar;Anss;1;0;4;8;8;19;0;0;0;0;0;0;6
1502011;Taiz;Attazziah;1;0;0;0;0;0;0;0;0;0;0;0;6
1107010;Ibb;Al Makhadir;2;0;5;5;5;8;1;0;0;0;0;0;0
1807018;Al-Hodaida;Az Zaydiyah;1;0;10;10;10;38;0;0;0;0;0;0;6
2302004;Sana'a;Arhab;2;0;8;8;9;11;0;0;0;0;0;0;6
1111005;Ibb;Al Udayn;1;0;17;9;9;12;0;0;0;0;0;0;6
1205006;Abyan;Sibah;1;0;25;11;13;8;0;0;0;0;0;0;6
2705007;Al-Mahweet;Milhan;1;0;25;6;6;33;0;0;0;0;0;0;6
1211013;Abyan;khanfir;1;0;34;16;16;41;0;0;0;0;0;0;6
1502015;Taiz;Attazziah;2;0;4;4;4;4;1;0;0;0;0;0;0
1506005;Taiz;Al Mukha;1;0;9;9;21;21;0;0;0;0;0;0;6
2010034;Dhamar;Anss;2;0;11;11;12;12;1;0;0;0;0;0;0
2304004;Sana'a;Bani Hushaysh;1;0;2;2;7;3;0;0;0;0;0;0;6
1502017;Taiz;Attazziah;1;0;4;4;5;5;0;0;0;0;0;0;6
2910012;Amran;Kharef;1;0;4;4;13;23;1;0;0;1;0;0;0
2208006;Sa'adah;Haydan;1;0;2;2;3;4;0;0;0;0;0;0;6
1110019;Ibb;Far Al Udayn;1;0;9;11;7;11;0;0;0;0;0;0;6
2001008;Dhamar;Al Hada;1;0;16;21;18;21;1;0;0;0;0;0;0
1807029;Al-Hodaida;Az Zaydiyah;2;0;23;9;12;25;0;0;0;0;0;0;6
2109009;Shabwa;Markhah Assufla;1;0;30;35;5;22;1;0;0;0;0;0;0
2904016;Amran;Al  Qaflah;2;0;3;3;3;3;0;0;0;0;0;1;4
1505035;Taiz;Maqbanah;1;0;7;7;7;7;0;0;0;0;0;0;6
2702010;Al-Mahweet;AtTawilah;1;0;2;10;21;29;0;0;0;0;0;0;6
1207005;Abyan;Sarar;1;0;40;30;33;12;0;0;0;0;0;0;6
1410006;Al-baida;Al baida;1;0;6;6;4;6;0;0;0;0;0;0;6
2304009;Sana'a;Bani Hushaysh;2;0;4;4;7;9;1;0;0;1;0;0;0
1414011;Al-baida;Al Quraishyah;1;0;4;4;0;0;0;0;0;0;0;0;6
2704001;Al-Mahweet;Al Khabt;1;0;13;5;13;18;0;0;0;0;0;0;6
2003018;Dhamar;Jabal Ash sharq;1;0;5;8;8;30;0;0;0;0;0;0;6
1202005;Abyan;Mudiyah;1;0;29;41;29;29;1;0;0;0;0;0;0
1505012;Taiz;Maqbanah;2;0;0;7;5;0;0;0;0;1;0;1;4
2303008;Sana'a;Nahm;1;0;7;1;7;1;0;0;0;0;0;0;6
1112007;Ibb;Jiblah;2;0;4;4;4;7;1;0;0;0;0;0;0
1718005;Hajjah;Kuhlan Affar;1;0;10;10;8;17;0;0;0;0;0;0;6
1504008;Taiz;Sharab Ar Rawnah;1;0;9;4;13;5;0;0;0;0;0;0;6
1106007;Ibb;As Saddah;2;0;7;8;7;12;1;0;0;0;0;0;0
1207001;Abyan;Sarar;1;0;32;29;36;13;0;0;0;0;0;0;6
1404005;Al-baida;As Sawma'ah;1;0;15;15;22;8;0;0;0;0;0;0;6
1102009;Ibb;Yarim;2;0;0;3;0;3;1;0;0;1;0;0;0
2202003;Sa'adah;Qitabir;1;0;8;8;15;10;0;0;0;0;0;0;6
3104012;Rimah;Kusmah;2;0;5;26;18;43;0;0;0;0;0;0;6
2307007;Sana'a;Bani Matar;3;0;2;3;3;17;0;0;0;0;0;0;6
1504024;Taiz;Sharab Ar Rawnah;1;0;9;11;9;10;0;0;0;0;0;0;6
1408008;Al-baida;Mukayras;1;0;9;11;11;9;0;0;0;0;0;0;6
2211014;Sa'adah;Sahar;1;0;7;14;20;20;0;0;0;0;0;0;6
3002013;Al-Dhala;Damt;1;0;5;5;1;5;0;0;0;0;0;0;6
1408005;Al-baida;Mukayras;1;0;3;10;8;8;0;0;0;0;0;0;6
1408004;Al-baida;Mukayras;1;0;1;11;5;5;1;0;0;0;0;0;0
1408003;Al-baida;Mukayras;1;0;2;9;2;4;1;0;0;0;0;0;0
2007010;Dhamar;Wusab As Safil;1;0;25;40;30;37;0;0;0;0;0;0;6
1807023;Al-Hodaida;Az Zaydiyah;1;0;15;8;8;27;0;0;0;0;0;0;6
1407006;Al-baida;Attaffah;1;0;12;18;12;12;0;0;0;0;0;0;6
1824006;Al-Hodaida;Zabid;1;0;18;18;18;43;0;0;0;0;0;0;6
1403001;Al-baida;Maswarah;2;0;3;3;29;19;0;0;0;0;0;0;6
2304003;Sana'a;Bani Hushaysh;2;0;0;0;5;0;1;0;0;1;0;0;0
1504015;Taiz;Sharab Ar Rawnah;1;0;4;6;4;8;0;0;0;0;0;0;6
1407001;Al-baida;Attaffah;1;0;15;15;15;21;0;0;0;0;0;0;6
3008005;Al-Dhala;Al Azariq;1;0;10;4;16;17;0;0;0;0;0;0;6
1513005;Taiz;Khadir;1;0;8;5;8;2;0;0;0;0;0;0;6
1504006;Taiz;Sharab Ar Rawnah;1;0;8;9;14;7;0;0;0;0;0;0;6
1204008;Abyan;Lawder;1;0;20;27;13;20;1;0;0;0;0;0;0
2502013;Lahj;Yafa'a;1;0;27;7;16;7;1;0;0;0;0;0;0
2502020;Lahj;Yafa'a;1;0;33;8;19;5;1;0;0;0;0;0;0
2705001;Al-Mahweet;Milhan;1;0;22;4;7;26;0;0;0;0;0;0;6
1505001;Taiz;Maqbanah;2;0;3;3;3;3;1;0;0;1;0;0;0
3104002;Rimah;Kusmah;1;0;3;22;11;43;0;0;0;0;0;0;6
3007005;Al-Dhala;Jahaf;1;0;3;14;7;7;0;0;0;0;0;0;6
2304008;Sana'a;Bani Hushaysh;1;0;5;4;5;9;0;0;0;0;0;0;6
1505007;Taiz;Maqbanah;2;0;0;0;0;0;1;0;0;0;0;0;0
1404007;Al-baida;As Sawma'ah;1;0;5;1;6;3;0;0;0;0;0;0;6
2906015;Amran;Al Madan;1;0;2;13;17;17;0;0;0;0;0;0;6
2005026;Dhamar;Utmah;1;0;5;5;5;5;1;0;0;0;0;0;0
2703025;Al-Mahweet;Ar Rujum;1;0;2;2;2;24;0;0;0;0;0;0;6
2918010;Amran;Iyal Surayh;1;0;2;2;11;8;1;0;0;0;0;0;0
1111019;Ibb;Al Udayn;1;0;6;7;6;6;0;0;0;0;0;0;6
2503006;Lahj;Al Moflehi;1;0;28;14;24;8;1;0;0;1;0;0;0
2115004;Shabwa;Ar-rawdah;2;0;29;20;8;12;1;0;0;0;0;0;0
2302013;Sana'a;Arhab;1;0;4;3;8;10;0;0;0;0;0;0;6
1508004;Taiz;Mawza;1;0;5;5;5;14;0;0;0;0;0;0;6
1402001;Al-baida;Nata;1;0;8;8;12;24;0;0;0;0;0;0;6
2912013;Amran;Jabal Iyal Yazid;1;0;11;3;17;15;0;0;0;0;0;0;6
2906002;Amran;Al Madan;1;0;9;10;17;17;0;0;0;0;0;0;6
2108002;Shabwa;Markha Al-Olya;1;0;12;40;12;2;0;0;0;0;0;0;6
1707015;Hajjah;Kushar;2;0;0;7;0;12;0;0;0;0;0;0;6
2901002;Amran;Harf Sufyan;1;0;9;18;22;29;0;0;0;0;0;0;6
1816003;Al-Hodaida;Al Mansuriyah;1;0;14;14;15;39;0;0;0;0;0;0;6
2909008;Amran;Dhi Bin;2;0;9;9;17;30;1;0;0;0;0;1;4
2311005;Sana'a;Sa'fan;1;0;10;4;29;46;0;0;0;0;0;0;6
1410004;Al-baida;Al baida;1;0;5;5;0;5;0;0;0;0;0;0;6
1505022;Taiz;Maqbanah;1;0;4;5;2;4;1;0;0;1;0;0;0
1723001;Hajjah;Wadhrah;1;0;9;13;13;13;0;0;0;0;0;0;6
3002017;Al-Dhala;Damt;1;0;8;4;4;3;0;0;0;0;0;0;6
1505025;Taiz;Maqbanah;1;0;6;5;6;3;1;0;0;1;0;0;0
1211019;Abyan;khanfir;1;0;20;0;8;8;1;0;0;0;0;0;0
2301001;Sana'a;Hamdan;2;0;0;0;7;10;1;0;0;0;0;0;0
3009017;Al-Dhala;Al Husha;1;0;8;8;6;6;0;0;0;0;0;0;6
1211029;Abyan;khanfir;2;0;0;0;0;0;1;0;0;0;0;0;0
1202001;Abyan;Mudiyah;1;0;5;20;5;5;1;0;0;0;0;0;0
2703006;Al-Mahweet;Ar Rujum;1;0;3;12;12;24;1;0;0;0;0;0;0
1512004;Taiz;Al Misrakh;1;0;2;3;2;2;0;0;0;0;0;0;6
1110002;Ibb;Far Al Udayn;1;0;13;6;4;10;0;0;0;0;0;1;4
2914012;Amran;As Sawd;1;0;8;8;6;18;0;0;0;0;0;0;6
2109006;Shabwa;Markhah Assufla;3;0;30;30;13;27;1;0;0;0;0;1;4
1207008;Abyan;Sarar;1;0;37;25;29;7;1;0;0;0;0;0;0
1114008;Ibb;As Sabrah;1;0;10;2;13;13;0;0;0;0;0;0;6
1211032;Abyan;khanfir;1;0;4;2;4;0;1;0;0;0;0;0;0
1118009;Ibb;Al mashan nah;1;0;2;1;2;2;1;0;0;0;0;0;0
2207004;Sa'adah;Adh Dhahir;1;0;0;0;0;0;0;0;0;0;0;0;6
1515009;Taiz;As Shims'yatayan;2;0;4;13;2;1;0;0;0;0;0;0;6
1814011;Al-Hodaida;Ad Durayhimi;1;0;2;2;6;8;0;0;0;0;0;0;6
1407003;Al-baida;Attaffah;2;0;4;4;5;7;0;0;0;0;0;0;6
3004006;Al-Dhala;Ash Shu'ayb;1;0;23;23;18;12;0;0;0;0;0;0;6
2308011;Sana'a;Al Haymah Ad Dakhili;2;0;7;3;22;34;0;0;0;0;0;0;6
1522005;Taiz;Al Mawasid;1;0;9;5;9;5;0;0;0;0;0;0;6
1414006;Al-baida;Al Quraishyah;1;0;13;10;1;1;0;0;0;0;0;0;6
2309009;Sana'a;Al Haymah Al Khariji;2;0;5;5;12;21;0;0;0;0;0;0;6
1511012;Taiz;Sabir Al Mawadim;1;0;1;2;1;1;0;0;0;0;0;0;6
1523007;Taiz;Sa ma;1;0;7;1;4;1;1;0;0;1;0;0;0
2107004;Shabwa;Baihan;1;0;0;6;6;4;0;0;0;0;0;0;6
2915011;Amran;Amran;2;0;3;3;11;16;1;0;0;0;0;0;0
2209004;Sa'adah;Saqayn;1;0;4;4;6;5;0;0;0;0;0;0;6
1120012;Ibb;Ibb;2;0;0;0;1;7;1;0;0;1;0;0;0
1724002;Hajjah;At Tur (Bani Qa'is);1;0;9;7;17;16;0;0;0;0;0;0;6
2006025;Dhamar;Wusab Al Ali;1;0;14;11;14;39;0;0;0;0;0;0;6
1410001;Al-baida;Al baida;3;0;0;3;3;1;1;0;0;1;0;0;0
2301022;Sana'a;Hamdan;1;0;5;6;25;12;1;0;0;0;0;0;0
2012005;Dhamar;Al Manar;1;0;4;6;6;6;1;0;0;0;0;0;0
1511008;Taiz;Sabir Al Mawadim;1;0;3;5;5;5;0;0;0;0;0;0;6
1710006;Hajjah;Aflah Ash Shawm;1;0;4;9;19;4;0;0;0;0;0;0;6
1515007;Taiz;As Shims'yatayan;1;0;4;3;4;4;0;0;0;0;0;0;6
2707008;Al-Mahweet;Bani Sa'd;1;0;15;9;19;36;0;0;0;0;0;0;6
1511006;Taiz;Sabir Al Mawadim;2;0;1;1;1;1;0;0;0;0;0;0;6
3003015;Al-Dhala;Qa'atabah;2;0;6;6;6;6;0;0;0;0;0;0;6
1807011;Al-Hodaida;Az Zaydiyah;1;0;9;9;9;48;0;0;0;0;0;0;6
2312010;Sana'a;Khwlan;1;0;4;4;11;15;0;0;0;0;0;0;6
2113001;Shabwa;Ataq;1;0;8;8;8;8;1;0;0;0;0;0;0
1107016;Ibb;Al Makhadir;2;0;1;4;2;10;0;0;0;0;0;0;6
1208007;Abyan;Al Wade'a;2;0;7;8;5;12;1;0;0;0;0;0;0
3004005;Al-Dhala;Ash Shu'ayb;1;0;11;7;1;6;0;0;0;0;0;0;6
1806003;Al-Hodaida;Al Qanawis;1;0;17;6;8;18;0;0;0;0;0;0;6
2304013;Sana'a;Bani Hushaysh;2;0;0;0;6;0;0;0;0;0;0;0;6
1102010;Ibb;Yarim;2;0;6;7;6;7;1;0;0;1;0;0;0
2001009;Dhamar;Al Hada;2;0;16;21;18;21;1;0;0;1;0;0;0
1817017;Al-Hodaida;Bayt Al Faqiah;2;0;17;0;0;28;0;0;0;0;0;0;6
2510019;Lahj;Al Qabbaytah;1;0;14;13;13;13;0;0;0;0;0;0;6
2211013;Sa'adah;Sahar;1;0;1;1;7;7;0;0;0;0;0;0;6
1707009;Hajjah;Kushar;1;0;2;2;5;16;0;0;0;0;0;0;6
2307017;Sana'a;Bani Matar;1;0;20;11;23;7;0;0;0;0;0;0;6
2701003;Al-Mahweet;Shibam and Kawkaban;1;0;8;1;27;20;1;0;0;0;0;0;0
2001019;Dhamar;Al Hada;1;0;7;4;10;22;1;0;0;0;0;0;0
2006027;Dhamar;Wusab Al Ali;1;0;17;29;25;25;0;0;0;0;0;0;6
2304014;Sana'a;Bani Hushaysh;2;0;1;1;6;6;1;0;0;1;0;0;0
2308013;Sana'a;Al Haymah Ad Dakhili;2;0;10;6;24;38;0;0;0;0;0;0;6
3002012;Al-Dhala;Damt;2;0;4;8;8;7;0;0;0;0;0;0;6
2115012;Shabwa;Ar-rawdah;1;0;25;15;26;15;0;0;0;0;0;0;6
1209009;Abyan;Ahwar;1;0;31;31;31;31;0;0;0;0;0;0;6
2006005;Dhamar;Wusab Al Ali;1;0;21;28;14;14;0;0;0;0;0;0;6
1807026;Al-Hodaida;Az Zaydiyah;1;0;21;6;11;21;0;0;0;0;0;0;6
2313005;Sana'a;Attyal;1;0;2;7;7;6;0;0;0;0;0;0;6
2310016;Sana'a;Manakha;1;0;3;2;35;35;1;0;0;0;0;0;0
2308005;Sana'a;Al Haymah Ad Dakhili;2;0;13;15;15;39;0;0;0;0;0;0;6
1113016;Ibb;Ba'dan;2;0;2;2;2;2;1;0;0;1;0;0;0
2920005;Amran;Assurm;1;0;5;5;20;24;0;0;0;0;0;0;6
1509003;Taiz;Jabal Habasi;2;0;3;3;5;2;0;0;0;0;0;0;6
3008003;Al-Dhala;Al Azariq;2;0;6;11;10;10;1;0;0;0;0;0;0
1211026;Abyan;khanfir;1;0;22;3;10;10;0;0;0;0;0;0;6
1505033;Taiz;Maqbanah;1;0;8;9;9;8;0;0;0;0;0;0;6
1107005;Ibb;Al Makhadir;1;0;4;6;5;14;1;0;0;0;0;0;0
1117011;Ibb;Mudhaykhirah;1;0;13;7;7;7;1;0;0;0;0;0;0
2513011;Lahj;Al Madarihb & Al-Ara;1;0;22;19;20;18;0;0;0;0;0;0;6
2010016;Dhamar;Anss;1;0;4;7;7;22;1;0;0;0;0;0;0
1102013;Ibb;Yarim;1;0;4;4;8;8;0;0;0;0;0;0;6
2709011;Al-Mahweet;Al Mahwait;1;0;6;4;6;25;1;0;0;0;0;0;0
2007016;Dhamar;Wusab As Safil;1;0;17;28;28;50;0;0;0;0;0;0;6
2310015;Sana'a;Manakha;3;0;3;2;36;35;0;0;0;0;0;0;6
2916010;Amran;Maswar;1;0;11;3;11;12;1;0;0;1;0;0;0
1728002;Hajjah;Hajjah City;1;0;2;2;2;2;1;0;0;1;0;0;0
2906010;Amran;Al Madan;1;0;1;11;18;18;0;0;0;0;0;0;6
2707016;Al-Mahweet;Bani Sa'd;1;0;16;16;19;43;0;0;0;0;0;0;6
1802020;Al-Hodaida;Alluhaiyah;1;0;21;12;12;25;0;0;0;0;0;0;6
1815008;Al-Hodaida;As Sukhnah;1;0;14;5;21;40;0;0;0;0;0;0;6
1412007;Al-baida;Radman Al Awad;2;0;11;9;4;5;0;0;0;0;0;0;6
1510004;Taiz;Mashra'ah wa Hadnan;1;0;2;2;2;2;0;0;0;0;0;0;6
2905003;Amran;Shiharah;1;0;13;11;25;25;0;0;0;0;0;0;6
2313009;Sana'a;Attyal;2;0;5;5;4;1;0;0;0;0;0;0;6
1506013;Taiz;Al Mukha;1;0;23;9;24;24;0;0;0;0;0;0;6
2304002;Sana'a;Bani Hushaysh;2;0;4;7;4;7;0;0;0;0;0;0;6
2113003;Shabwa;Ataq;1;0;9;13;0;13;0;0;0;0;0;0;6
1506014;Taiz;Al Mukha;1;0;23;18;23;23;0;0;0;0;0;0;6
1501019;Taiz;Mawiyah;1;0;7;7;7;7;0;0;0;0;0;0;6
2011016;Dhamar;Dawran Aness;1;0;19;2;20;16;0;0;0;0;0;0;6
1802016;Al-Hodaida;Alluhaiyah;1;0;12;23;9;44;0;0;0;0;0;0;6
1512013;Taiz;Al Misrakh;1;0;2;4;2;4;0;0;0;0;0;0;6
1810002;Al-Hodaida;Bajil;1;0;15;9;9;46;0;0;0;0;0;0;6
1815001;Al-Hodaida;As Sukhnah;1;0;7;7;11;21;0;0;0;0;0;1;4
2505001;Lahj;Habil Jabr;1;0;8;18;18;20;1;0;0;0;0;0;0
1411006;Al-baida;Assawadyah;1;0;7;7;7;7;0;0;0;0;0;0;6
1504022;Taiz;Sharab Ar Rawnah;2;0;0;9;10;9;0;0;0;0;0;0;6
1803001;Al-Hodaida;Kamaran;1;0;8;8;10;65;0;0;0;0;0;0;6
1508002;Taiz;Mawza;1;0;4;13;4;12;0;0;0;0;0;0;6
2709013;Al-Mahweet;Al Mahwait;1;0;9;9;9;19;0;0;0;0;0;0;6
1112012;Ibb;Jiblah;1;0;7;7;7;11;1;0;0;0;0;0;0
1511015;Taiz;Sabir Al Mawadim;1;0;1;3;1;1;0;0;0;0;0;0;6
1509008;Taiz;Jabal Habasi;1;0;3;7;10;4;0;0;0;0;0;0;6
2509010;Lahj;Al Musaymir;1;0;6;9;18;17;0;0;0;0;0;0;6
1824014;Al-Hodaida;Zabid;1;0;10;11;11;32;0;0;0;0;0;0;6
2012007;Dhamar;Al Manar;1;0;10;10;14;21;1;0;0;0;0;0;0
1514007;Taiz;As Silw;2;0;2;2;3;1;1;0;0;1;0;0;0
2004018;Dhamar;Maghirib Ans;2;0;10;10;10;10;1;0;0;0;0;0;0
2918003;Amran;Iyal Surayh;1;0;3;7;21;11;1;0;0;0;0;0;0
2913004;Amran;As Sudah;1;0;16;8;11;27;0;0;0;0;0;0;6
2115001;Shabwa;Ar-rawdah;1;0;24;26;10;22;1;0;0;0;0;0;0
1802025;Al-Hodaida;Alluhaiyah;1;0;23;19;11;29;0;0;0;0;0;0;6
2112003;Shabwa;As sa,aid;1;0;9;9;5;13;1;0;0;0;0;0;0
1108010;Ibb;Hubaysh;1;0;6;17;6;6;0;0;0;0;0;0;6
3007004;Al-Dhala;Jahaf;1;0;5;11;5;10;1;0;0;0;0;0;0
1802021;Al-Hodaida;Alluhaiyah;1;0;24;15;15;27;0;0;0;0;0;0;6
2502012;Lahj;Yafa'a;1;0;21;7;10;7;1;0;0;0;0;0;0
1211031;Abyan;khanfir;1;0;32;12;12;41;0;0;0;0;0;0;6
1510003;Taiz;Mashra'ah wa Hadnan;2;0;1;3;1;3;1;0;0;0;0;0;0
1511005;Taiz;Sabir Al Mawadim;1;0;2;2;2;2;0;0;0;0;0;0;6
2706003;Al-Mahweet;Hufash;1;0;16;3;10;24;0;0;0;0;0;0;6
2918005;Amran;Iyal Surayh;1;0;7;4;9;9;1;0;0;0;0;0;0
2010020;Dhamar;Anss;1;0;8;8;13;13;1;0;0;0;0;0;0
1108011;Ibb;Hubaysh;1;0;6;10;9;9;0;0;0;0;0;0;6
2301004;Sana'a;Hamdan;2;0;1;1;11;11;1;0;0;1;0;0;0
2009009;Dhamar;Mayfa'at  Anss;2;0;9;12;11;10;0;0;0;0;0;0;6
2904017;Amran;Al  Qaflah;1;0;9;8;13;24;0;0;0;0;0;0;6
1517014;Taiz;Haifan;2;0;1;2;2;2;0;0;0;1;0;0;0
1819002;Al-Hodaida;Hays;1;0;1;1;28;28;0;0;0;0;0;0;6
2507009;Lahj;Radfan;1;0;18;23;22;37;0;0;0;0;0;0;6
1113021;Ibb;Ba'dan;1;0;9;6;5;9;1;0;0;0;0;0;0
2510005;Lahj;Al Qabbaytah;2;0;6;5;3;3;1;0;0;1;0;0;0
2920006;Amran;Assurm;1;0;4;4;16;25;0;0;0;0;0;0;6
1704006;Hajjah;Abs;1;0;3;3;15;25;0;0;0;1;0;0;0
1514003;Taiz;As Silw;1;0;5;3;4;3;1;0;0;0;0;0;0
1801015;Al-Hodaida;Az Zuhrah;1;0;21;17;10;26;0;0;0;0;0;0;6
3007007;Al-Dhala;Jahaf;1;0;4;14;7;9;1;0;0;0;0;0;0
1801011;Al-Hodaida;Az Zuhrah;1;0;22;20;9;26;0;0;0;0;0;0;6
2308018;Sana'a;Al Haymah Ad Dakhili;1;0;13;11;25;39;0;0;0;0;0;0;6
1106015;Ibb;As Saddah;2;0;6;8;8;8;1;0;0;0;0;0;0
1414001;Al-baida;Al Quraishyah;2;0;21;10;6;3;0;0;0;0;0;0;6
2508002;Lahj;Al Milah;1;0;10;18;10;21;1;0;0;0;0;0;0
2917007;Amran;Thula;1;0;7;7;28;11;1;0;0;0;0;0;0
1206008;Abyan;Rosod;1;0;26;22;30;10;1;0;0;0;0;0;0
1114014;Ibb;As Sabrah;2;0;5;5;4;5;0;0;0;0;0;0;6
2903002;Amran;Al Ashshah;1;0;1;3;13;13;0;0;0;0;0;0;6
1116018;Ibb;Dhi Sufal;1;0;10;8;8;8;1;0;0;1;0;0;0
1729005;Hajjah;Hajjah;1;0;6;6;6;6;1;0;0;0;0;0;0
2001001;Dhamar;Al Hada;1;0;14;18;18;39;0;0;0;0;0;0;6
2704008;Al-Mahweet;Al Khabt;1;0;12;6;9;11;0;0;0;0;0;0;6
2906013;Amran;Al Madan;1;0;2;11;19;19;0;0;0;0;0;0;6
2707012;Al-Mahweet;Bani Sa'd;1;0;11;11;17;40;0;0;0;0;0;0;6
2105003;Shabwa;Osailan;1;0;7;7;7;7;0;0;0;0;0;0;6
2304005;Sana'a;Bani Hushaysh;1;0;2;2;2;9;0;0;0;0;0;0;6
2011001;Dhamar;Dawran Aness;1;0;4;4;16;29;1;0;0;0;0;0;0
1209002;Abyan;Ahwar;1;0;30;29;29;33;0;0;0;0;0;0;6
2701008;Al-Mahweet;Shibam and Kawkaban;2;0;0;0;28;23;1;0;0;1;0;0;0
1727001;Hajjah;Bani Al Awwam;1;0;8;10;10;10;0;0;0;0;0;0;6
1209010;Abyan;Ahwar;1;0;24;24;24;24;0;0;0;0;0;0;6
2705003;Al-Mahweet;Milhan;1;0;21;5;6;21;0;0;0;0;0;0;6
1502023;Taiz;Attazziah;1;0;6;6;6;6;0;0;0;1;0;1;4
2505007;Lahj;Habil Jabr;1;0;27;23;30;9;0;0;0;0;0;0;6
2703011;Al-Mahweet;Ar Rujum;1;0;3;8;8;28;1;0;0;0;0;0;0
1515031;Taiz;As Shims'yatayan;1;0;8;13;8;5;0;0;0;0;0;0;6
1118018;Ibb;Al mashan nah;2;0;4;4;3;4;1;0;0;0;0;0;0
1725006;Hajjah;Ash Shaghadirah;1;0;3;13;15;15;0;0;0;0;0;0;6
1725005;Hajjah;Ash Shaghadirah;1;0;5;11;11;11;0;0;0;0;0;0;6
1725004;Hajjah;Ash Shaghadirah;1;0;5;13;13;13;0;0;0;0;0;0;6
2310001;Sana'a;Manakha;2;0;4;6;26;48;1;0;0;0;0;1;4
2501001;Lahj;Al Had;1;0;8;12;4;4;1;0;0;0;0;0;0
1725001;Hajjah;Ash Shaghadirah;1;0;4;12;15;17;0;0;0;0;0;0;6
2505003;Lahj;Habil Jabr;1;0;8;14;13;31;1;0;0;0;0;0;0
1420001;Al-baida;Al malagim;1;0;9;9;1;5;0;0;0;0;0;0;6
1806021;Al-Hodaida;Al Qanawis;1;0;16;4;4;19;0;0;0;0;0;0;6
1414015;Al-baida;Al Quraishyah;2;0;7;7;6;5;0;0;0;0;0;0;6
1113023;Ibb;Ba'dan;1;0;6;6;6;6;0;0;0;0;0;0;6
1204019;Abyan;Lawder;1;0;7;7;5;0;1;0;0;0;0;0;0
1723004;Hajjah;Wadhrah;1;0;8;13;13;13;0;0;0;0;0;0;6
2512005;Lahj;Al Maqatirah;1;0;6;1;6;2;1;0;0;0;0;0;0
3008007;Al-Dhala;Al Azariq;1;0;9;3;20;20;0;0;0;0;0;0;6
1107019;Ibb;Al Makhadir;1;0;2;5;5;5;0;0;0;0;0;0;6
2910005;Amran;Kharef;1;0;7;7;13;29;1;0;0;0;0;0;0
1106005;Ibb;As Saddah;2;0;1;1;1;11;1;0;0;0;0;0;0
2008018;Dhamar;Dhmar City;2;0;2;14;15;12;0;0;0;0;0;0;6
2301018;Sana'a;Hamdan;1;0;3;0;6;12;1;0;0;0;0;0;0
2703001;Al-Mahweet;Ar Rujum;1;0;6;14;20;31;1;0;0;0;0;0;0
1109010;Ibb;Hazm Al Udayn;1;0;10;20;10;8;0;0;0;0;0;0;6
1506009;Taiz;Al Mukha;1;0;5;5;4;4;0;0;0;0;0;0;6
1101017;Ibb;Al Qafr;2;0;8;10;8;8;1;0;0;1;0;0;0
2704015;Al-Mahweet;Al Khabt;1;0;18;9;9;16;0;0;0;0;0;0;6
2914009;Amran;As Sawd;1;0;4;4;8;16;0;0;0;0;0;0;6
1401002;Al-baida;Na'man;2;0;1;1;3;18;0;0;0;0;0;0;6
1113013;Ibb;Ba'dan;2;0;8;5;0;8;1;0;0;1;0;0;0
2214010;Sa'adah;Kitaf and Al  Buqa;1;0;2;10;12;12;0;0;0;0;0;0;6
2901010;Amran;Harf Sufyan;1;0;12;11;19;15;0;0;0;0;0;0;6
1202007;Abyan;Mudiyah;1;0;5;14;6;6;1;0;0;0;0;0;0
2006023;Dhamar;Wusab Al Ali;1;0;27;33;21;26;0;0;0;0;0;0;6
1726009;Hajjah;Najrah;1;0;5;7;7;7;0;0;0;0;0;0;6
